timestamp,open,close,high,low,volume
1705708800000,93.466,91.981,94.379,91.33,3249.53322092
1705622400000,94.327,93.734,95.5,87.16,23028.73252489
1705536000000,102.13,94.446,103.56,91.39,18615.27314154
1705449600000,97.822,102.18,102.86,96.672,16813.41648613
1705363200000,94.524,97.659,98.748,94.274,6778.43191751
1705276800000,93.769,94.4,96.928,93.001,9058.06056035
1705190400000,95.959,94.039,102.95,93.7,18526.48530389
1705104000000,92.066,95.828,97.08,89.561,9185.2008952
1705017600000,99.843,92.094,100.41,86.372,37182.6740914
1704931200000,101.98,99.837,106.92,97.58,37334.01497695
1704844800000,99.348,102.16,105.37,92.2,51753.12080062
1704758400000,97.866,99.31,105.48,95.5,42186.95884462
1704672000000,89.201,97.619,99.94,85.348,30109.16637732
1704585600000,93.774,89.5,96.844,87.87,18233.86114329
1704499200000,100.04,93.924,100.39,91.602,17884.86877289
1704412800000,105.1,99.818,105.47,95.35,33758.22954664
1704326400000,98.6,105.22,108.26,96.67,30619.21322566
1704240000000,106.81,98.726,110,85,74586.82040802
1704153600000,109.96,106.83,117.03,106.19,31434.36129768
1704067200000,101.9,109.99,109.99,101.61,16717.59778335
1703980800000,102.04,101.84,105.28,99.63,15182.66543135
1703894400000,106.26,101.98,107.59,100.87,11765.0463331
1703808000000,101.96,106.33,110,99.616,34680.85789829
1703721600000,106.74,101.94,109.63,97.371,37021.60394403
1703635200000,112.71,106.86,115.42,104.83,34563.09668653
1703548800000,121.15,112.59,121.44,102.02,74843.79952002
1703462400000,112.76,120.99,126.66,108.13,54709.08029041
1703376000000,108.05,112.62,118.34,107.51,74697.40074092
1703289600000,98.29,108.05,110.19,92.98,57520.65249969
1703203200000,94.099,98.242,99.5,90.5,53668.69609394
1703116800000,82.39,93.96,95.672,81.235,53298.82351583
1703030400000,73.112,82.29,84.142,73.087,62495.43843667
1702944000000,74.49,73.14,76.388,71.88,18374.01367447
1702857600000,70.951,74.44,75.494,67.084,24082.78223888
1702771200000,73.895,70.954,75.08,70.579,10087.3208867
1702684800000,72.435,73.732,77.275,71.332,23024.08196865
1702598400000,75.654,72.706,79.607,72.25,39951.99028846
1702512000000,70.638,75.736,76.272,68.36,39932.71739016
1702425600000,68.502,70.686,72.704,63.737,45309.2948703
1702339200000,70.305,68.464,72.434,65.858,39815.13079802
1702252800000,74.94,70.335,75.025,64.4,65758.50868663
1702166400000,72.39,74.89,74.899,70.771,12928.09394133
1702080000000,74.751,72.34,77.735,71.71,37409.30023562
1701993600000,67.768,74.824,75.266,67.768,34941.55429921
1701907200000,61.916,67.78,69.414,61.71,39115.99875545
1701820800000,61.148,61.91,66.56,61.101,54771.39879084
1701734400000,61.521,60.981,62.541,59.054,21070.60931279
1701648000000,62.99,61.557,65.185,59.415,29236.47841653
1701561600000,63.76,62.911,65.448,62.185,14730.0759925
1701475200000,59.699,63.63,63.89,59.699,26574.23937703
1701388800000,59.3,59.764,61.8,58.64,16111.77923185
1701302400000,59.341,59.242,61.64,58.779,29736.13676501
1701216000000,58.245,59.293,61.753,57.726,100389.34787836
1701129600000,55.088,58.127,58.6,54.022,16659.88055908
1701043200000,57.552,55.149,57.979,53.514,43000.81772442
1700956800000,58.86,57.696,59.01,56.102,23386.56972448
1700870400000,56.662,58.842,59.804,55.703,23831.58938743
1700784000000,56.53,56.84,58.829,56.253,18623.32008329
1700697600000,57.648,56.42,59.639,56.172,21350.589442380002
1700611200000,51.641,57.544,58.875,51.396,30928.04976131
1700524800000,56.469,51.689,57.374,51.306,86437.96286682
1700438400000,61.121,56.583,61.286,56.001,38460.84965916
