datetime,open,close,high,low,volume,return,price
2023-11-11 00:00:00+00:00,37301,37141,37405,36651,1217.51077344,-0.004289429237822042,37344.25
2023-11-10 00:00:00+00:00,36708,37301,37522,36350,950.47511919,0.016154516726599108,36768.42
2023-11-09 00:00:00+00:00,35629,36699,37974,35524,3971.39814956,0.030031715737180387,35795.08
2023-11-08 00:00:00+00:00,35439,35629,36103,35106,705.00808989,0.005361325093823189,35436.54
2023-11-07 00:00:00+00:00,35068,35455,35930,34518,974.8335101,0.011035702064560282,35031.27
2023-11-06 00:00:00+00:00,35062,35053,35323,34798,374.79080008,-0.0002566881524157207,35061.93
2023-11-05 00:00:00+00:00,35103,35074,35439,34479,610.20541613,-0.0008261402159359599,35048.41
2023-11-04 00:00:00+00:00,34757,35103,35296,34647,724.15978932,0.009954829243030181,34731.38
2023-11-03 00:00:00+00:00,34947,34751,34954,34154,1510.08234674,-0.005608492860617507,34924.06
2023-11-02 00:00:00+00:00,35447,34944,35975,34333,2190.24384791,-0.014190199452704036,35457.45
2023-11-01 00:00:00+00:00,34670,35447,35622,34111,1986.94253825,0.022411306605134122,34672.29
2023-10-31 00:00:00+00:00,34492,34669,34732,34111,1392.77821396,0.005131624724573815,34498.7
2023-10-30 00:00:00+00:00,34552,34490,34876,34100,1362.34703988,-0.001794396851122945,34556.24
2023-10-29 00:00:00+00:00,34103,34552,34783,33969,1491.92988474,0.013165997126352521,34092.63
2023-10-28 00:00:00+00:00,33933,34104,34531,33906,751.53476819,0.0050393422332242945,33899.09
2023-10-27 00:00:00+00:00,34184,33933,34269,33428,1120.33326489,-0.007342616428738591,34174.45
2023-10-26 00:00:00+00:00,34501,34184,34843,33768,1013.38211372,-0.009188139474218138,34471.99
2023-10-25 00:00:00+00:00,33953,34504,35152,33720,2235.6001375,0.016228315612758813,33846.72
2023-10-24 00:00:00+00:00,33078,33949,35199,32851,5302.66078766,0.026331700828345125,32953.26
2023-10-23 00:00:00+00:00,30023,33084,33542,29923,6766.89140585,0.10195516770475968,30019.38
2023-10-22 00:00:00+00:00,29917,30023,30243,29668,503.7575943,0.003543136009626634,29920.07
2023-10-21 00:00:00+00:00,29688,29922,30362,29478,791.34227182,0.00788197251414713,29677.39
2023-10-20 00:00:00+00:00,28752,29689,30260,28619,3153.81854291,0.032589037284362826,28715.75
2023-10-19 00:00:00+00:00,28327,28751,28955,28147,1561.01878234,0.014968051682140713,28328.25
2023-10-18 00:00:00+00:00,28409,28332,28990,28166,1021.2138392,-0.0027104086733077547,28417.72
2023-10-17 00:00:00+00:00,28526,28410,28624,28099,826.57419627,-0.004066465680431887,28513.31
2023-10-16 00:00:00+00:00,27169,28524,30208,27129,4310.34543001,0.0498730170414811,27150.3
2023-10-15 00:00:00+00:00,26870,27168,27304,26832,468.63403016,0.011090435429847414,26863.18
2023-10-14 00:00:00+00:00,26875,26871,26995,26820,361.00997061,-0.00014883720930232558,26841.14
2023-10-13 00:00:00+00:00,26794,26875,27140,26699,855.09716682,0.0030230648652683437,26729.14
2023-10-12 00:00:00+00:00,26889,26795,26964,26580,1443.45996751,-0.003495853322920153,26842.19
2023-10-11 00:00:00+00:00,27425,26894,27492,26562,1975.79360257,-0.01936189608021878,27392.25
2023-10-10 00:00:00+00:00,27624,27414,27752,27325,1274.53314975,-0.007602085143353606,27593.78
2023-10-09 00:00:00+00:00,27927,27618,27989,27331,3071.17198164,-0.011064561177355247,27948.1
2023-10-08 00:00:00+00:00,27964,27929,28093,27710,302.25172923,-0.0012516092118437991,27977.54
2023-10-07 00:00:00+00:00,27927,27967,28026,27840,447.16680489,0.0014323056540265693,27958.2
2023-10-06 00:00:00+00:00,27418,27942,28297,27195,1622.53064858,0.019111532569844627,27435.87
2023-10-05 00:00:00+00:00,27815,27418,28134,27369,1444.94218113,-0.01427287434837318,27792.11
2023-10-04 00:00:00+00:00,27431,27813,27846,27211,889.62648993,0.013925850315336663,27439.12
2023-10-03 00:00:00+00:00,27532,27431,27700,27176,767.65676069,-0.003668458520993753,27615.06
2023-10-02 00:00:00+00:00,28023,27532,28611,27335,2083.65340804,-0.017521321771402063,27967.51
2023-10-01 00:00:00+00:00,26976,28010,28105,26973,1832.04013233,0.038330367734282327,26969.88
2023-09-30 00:00:00+00:00,26928,26980,27110,26909,331.8719321,0.0019310754604872252,26917.2
2023-09-29 00:00:00+00:00,27061,26929,27264,26708,1055.99836267,-0.004877868519271276,27009.01
2023-09-28 00:00:00+00:00,26392,27046,27335,26368,1065.98406993,0.024780236435283418,26350.15
2023-09-27 00:00:00+00:00,26250,26391,26876,26147,1911.93530573,0.005371428571428571,26204.76
2023-09-26 00:00:00+00:00,26331,26244,26410,26129,903.67726175,-0.0033040902358436822,26298.63
2023-09-25 00:00:00+00:00,26293,26330,26466,26040,1174.8664438,0.0014072186513520708,26249.56
2023-09-24 00:00:00+00:00,26608,26299,26768,26191,2033.92506468,-0.011613048707155743,26573.92
2023-09-23 00:00:00+00:00,26607,26609,26810,26555,884.87516389,7.516818882249033e-05,26572.04
2023-09-22 00:00:00+00:00,26594,26606,26749,26525,2035.84541482,0.00045122960066180343,26561.13
2023-09-21 00:00:00+00:00,27144,26594,27167,26412,1534.05900828,-0.020262304745063367,27115.85
2023-09-20 00:00:00+00:00,27245,27144,27414,26804,1442.83396045,-0.0037071022205909343,27219.3
2023-09-19 00:00:00+00:00,26788,27244,27508,26700,1599.21203665,0.01702254740928774,26741.46
2023-09-18 00:00:00+00:00,26543,26788,27452,26444,2871.77760458,0.009230305541950796,26520.99
2023-09-17 00:00:00+00:00,26575,26547,26634,26444,326.39424956,-0.0010536218250235183,26557.77
2023-09-16 00:00:00+00:00,26625,26576,26792,26475,304.60487364,-0.00184037558685446,26634.63
2023-09-15 00:00:00+00:00,26543,26625,26910,26255,901.74818025,0.003089326752816185,26531.4
2023-09-14 00:00:00+00:00,26238,26544,26869,26151,2560.5737632,0.011662474273953807,26223.44
2023-09-13 00:00:00+00:00,25854,26238,26430,25797,874.44007227,0.014852634021814807,25866.81
2023-09-12 00:00:00+00:00,25177,25851,26575,25152,2485.22349761,0.026770465107042143,25133.3
2023-09-11 00:00:00+00:00,25849,25183,25904,24917,1240.58902633,-0.025765019923401293,25834.58
2023-09-10 00:00:00+00:00,25914,25860,26042,25608,504.55219334,-0.002083815698078259,25889.33
2023-09-09 00:00:00+00:00,25917,25910,25950,25811,267.36677077,-0.00027009298915769574,25907.23
2023-09-08 00:00:00+00:00,26274,25918,26455,25680,858.8653945,-0.013549516632412271,26192.33
2023-09-07 00:00:00+00:00,25782,26269,26461,25641,1213.11943102,0.018889147467225195,25752.96
2023-09-06 00:00:00+00:00,25798,25783,26067,25444,1142.6380329,-0.0005814404217381193,25784.41
2023-09-05 00:00:00+00:00,25831,25793,25909,25602,1022.71298568,-0.001471100615539468,25829.36
2023-09-04 00:00:00+00:00,25980,25823,26100,25658,723.39605755,-0.006043110084680524,25959.6
2023-09-03 00:00:00+00:00,25876,25980,26137,25825,454.38502491,0.004019168341320142,25853.66
2023-09-02 00:00:00+00:00,25815,25870,25995,25762,1174.53768605,0.0021305442572147975,25812.33
2023-09-01 00:00:00+00:00,25966,25816,26166,25342,2050.28630482,-0.005776785026573211,25927.42
2023-08-31 00:00:00+00:00,27326,25967,27550,25714,3625.18446315,-0.049732855156261434,27297.26
2023-08-30 00:00:00+00:00,27749,27325,27793,27040,1289.42851806,-0.015279829903780316,27730.5
2023-08-29 00:00:00+00:00,26146,27752,28193,25954,2675.74563341,0.061424309645834924,26109.27
2023-08-28 00:00:00+00:00,26120,26147,26264,25900,686.70294274,0.0010336906584992344,26082.72
2023-08-27 00:00:00+00:00,26046,26121,26198,25997,123.67979212,0.0028795208477309375,26002.02
2023-08-26 00:00:00+00:00,26079,26045,26192,26018,209.80081472,-0.0013037309712795736,26044.04
2023-08-25 00:00:00+00:00,26201,26079,26326,25816,1273.92999497,-0.0046563108278309985,26134.93
2023-08-24 00:00:00+00:00,26457,26199,26599,25900,831.92761981,-0.009751672525229618,26450.01
2023-08-23 00:00:00+00:00,26066,26461,26840,25840,1190.20641871,0.01515384025166884,26033.68
2023-08-22 00:00:00+00:00,26144,26061,26156,25387,1065.45446181,-0.0031747246022031826,26119.01
2023-08-21 00:00:00+00:00,26213,26144,26279,25834,898.99705777,-0.0026322816922900853,26160.7
2023-08-20 00:00:00+00:00,26111,26215,26314,26001,600.48510525,0.00398299567232201,26104.78
2023-08-19 00:00:00+00:00,26071,26115,26288,25812,328.80891394,0.001687698975873576,26042.84
2023-08-18 00:00:00+00:00,26634,26066,26829,25655,2038.33660915,-0.021326124502515583,26501.59
2023-08-17 00:00:00+00:00,28729,26634,28779,24713,4957.10801166,-0.0729228305893,28754.2
2023-08-16 00:00:00+00:00,29200,28730,29255,28728,1066.15353815,-0.016095890410958904,29170.49
2023-08-15 00:00:00+00:00,29444,29200,29499,29077,493.64880682,-0.008286917538377937,29400.59
2023-08-14 00:00:00+00:00,29315,29445,29689,29103,788.83858252,0.004434589800443459,29284.97
2023-08-13 00:00:00+00:00,29445,29314,29477,29296,272.43583575,-0.004448972660893191,29412.14
2023-08-12 00:00:00+00:00,29434,29445,29497,29393,196.73505655,0.0003737174695929877,29396.85
2023-08-11 00:00:00+00:00,29459,29434,29557,29250,1103.48034677,-0.0008486370888353304,29423.82
2023-08-10 00:00:00+00:00,29597,29458,29745,29340,1437.1042729,-0.00469642193465554,29585.49
2023-08-09 00:00:00+00:00,29790,29597,30170,29393,1217.65315011,-0.006478684122188654,29779.56
2023-08-08 00:00:00+00:00,29226,29796,30284,29164,1357.78999446,0.019503182098131802,29178.15
2023-08-07 00:00:00+00:00,29095,29223,29289,28716,1025.36536555,0.004399381336999485,29044.2
2023-08-06 00:00:00+00:00,29074,29095,29198,29007,394.47303557,0.0007222948338721882,29046.8
2023-08-05 00:00:00+00:00,29118,29075,29153,28992,412.90173472,-0.0014767497767703827,29087.94
2023-08-04 00:00:00+00:00,29206,29119,29337,28821,587.23561924,-0.0029788399643908784,29176.15
2023-08-03 00:00:00+00:00,29207,29206,29442,28988,618.86956866,-3.42383675146369e-05,29146.64
2023-08-02 00:00:00+00:00,29733,29197,30076,28957,1176.58179722,-0.018027107927218913,29537.11
2023-08-01 00:00:00+00:00,29272,29733,29755,28637,1637.46552904,0.015748838480459142,29233.14
2023-07-31 00:00:00+00:00,29315,29273,29560,29148,449.41711877,-0.001432713627835579,29277.76
2023-07-30 00:00:00+00:00,29402,29315,29488,29091,492.2783761,-0.002958982382150874,29356.75
2023-07-29 00:00:00+00:00,29364,29402,29444,29305,152.73892275,0.001294101621032557,29314.1
2023-07-28 00:00:00+00:00,29259,29365,29578,29169,322.71052862,0.0036228169110359204,29200.24
2023-07-27 00:00:00+00:00,29392,29260,29601,29123,618.66445413,-0.004491017964071856,29363.67
2023-07-26 00:00:00+00:00,29269,29390,29721,29149,747.94093351,0.0041340667600532986,29222.97
2023-07-25 00:00:00+00:00,29222,29272,29404,29101,372.7447154,0.001711039627677777,29184.9
2023-07-24 00:00:00+00:00,30117,29224,30125,28924,1623.21851887,-0.029651027658797357,30057.96
2023-07-23 00:00:00+00:00,29821,30122,30380,29776,499.30750542,0.01009355823077697,29710.16
2023-07-22 00:00:00+00:00,29940,29821,30035,29667,190.4170515,-0.003974615898463594,29914.68
2023-07-21 00:00:00+00:00,29841,29940,30091,29770,1115.69960405,0.0033175831909118326,29787.04
2023-07-20 00:00:00+00:00,29935,29839,30438,29565,1308.2454767,-0.003206948388174378,29919.87
2023-07-19 00:00:00+00:00,29874,29939,30221,29804,504.23184859,0.002175805047867711,29848.03
2023-07-18 00:00:00+00:00,30173,29888,30269,29543,1286.74869604,-0.00944553077254499,30147.86
2023-07-17 00:00:00+00:00,30262,30172,30353,29700,1325.31491854,-0.002974026832330976,30237.33
2023-07-16 00:00:00+00:00,30316,30262,30484,30101,531.49971723,-0.001781237630294234,30297.97
2023-07-15 00:00:00+00:00,30342,30310,30419,30283,380.06736474,-0.0010546437281655791,30311.83
2023-07-14 00:00:00+00:00,31501,30343,31663,29929,2408.54069611,-0.036760737754357,31446.01
2023-07-13 00:00:00+00:00,30421,31500,31845,30307,2912.95410121,0.03546891949640051,30407.42
2023-07-12 00:00:00+00:00,30656,30428,30999,30260,1072.30602023,-0.007437369519832986,30620.81
2023-07-11 00:00:00+00:00,30445,30654,30836,30338,714.45717468,0.0068648382328789625,30394.28
2023-07-10 00:00:00+00:00,30188,30445,31060,29975,1283.72709939,0.008513316549622367,30169.87
2023-07-09 00:00:00+00:00,30318,30188,30474,30081,777.31501949,-0.0042878817863975195,30264.2
2023-07-08 00:00:00+00:00,30370,30318,30406,30086,460.03014096,-0.0017122160026341784,30315.27
2023-07-07 00:00:00+00:00,29929,30370,30469,29750,1186.5252409,0.014734872531658259,29990.06
2023-07-06 00:00:00+00:00,30525,29931,31553,29875,2312.33232269,-0.01945945945945946,30484.79
2023-07-05 00:00:00+00:00,30783,30526,30898,30232,1252.53978244,-0.008348763928142157,30775.62
2023-07-04 00:00:00+00:00,31182,30782,31347,30655,1668.30522021,-0.012827913539862741,31134.71
2023-07-03 00:00:00+00:00,30655,31177,31416,30606,1363.08764094,0.017028217256564997,30571.89
2023-07-02 00:00:00+00:00,30607,30649,30830,30193,701.40442179,0.0013722351096154474,30583.62
2023-07-01 00:00:00+00:00,30499,30607,30689,30356,947.3076533,0.0035410997081871537,30480.78
2023-06-30 00:00:00+00:00,30471,30500,31300,29508,3222.73003206,0.0009517245905943356,30466.61
2023-06-29 00:00:00+00:00,30091,30471,30849,30056,980.26593112,0.012628360639393838,30083.48
2023-06-28 00:00:00+00:00,30715,30091,30731,29842,1208.10317494,-0.020315806609148626,30693.55
2023-06-27 00:00:00+00:00,30282,30711,31018,30246,1014.89963852,0.014166831781256191,30285.51
2023-06-26 00:00:00+00:00,30488,30287,30685,29957,1034.68422467,-0.006592757806350039,30454.76
2023-06-25 00:00:00+00:00,30551,30488,31070,30316,649.4967216,-0.0020621256260024224,30537.82
2023-06-24 00:00:00+00:00,30713,30556,30820,30278,727.70048324,-0.005111841891055905,30629.24
2023-06-23 00:00:00+00:00,29912,30712,31430,29835,2291.60014833,0.026745119015779622,29935.63
2023-06-22 00:00:00+00:00,30017,29919,30527,29587,1683.88478538,-0.003264816603924443,30101.76
2023-06-21 00:00:00+00:00,28326,30015,30801,28286,3139.06756067,0.05962719762762127,28330.89
2023-06-20 00:00:00+00:00,26858,28326,28412,26670,2172.1252493,0.05465783006925311,26779.39
2023-06-19 00:00:00+00:00,26357,26858,27075,26292,964.25998778,0.01900823310695451,26333.09
2023-06-18 00:00:00+00:00,26535,26358,26729,26276,534.94195692,-0.0066704352741661956,26501.04
2023-06-17 00:00:00+00:00,26359,26535,26857,26202,805.87100646,0.006677036306384916,26327.33
2023-06-16 00:00:00+00:00,25610,26359,26570,25211,1020.18304578,0.029246388129636862,25564.6
2023-06-15 00:00:00+00:00,25143,25611,25766,24825,1111.55221527,0.018613530604939744,25107.75
2023-06-14 00:00:00+00:00,25953,25146,26113,24838,1260.2553521,-0.03109467113628482,25872.21
2023-06-13 00:00:00+00:00,25927,25948,26455,25744,794.55893122,0.0008099664442473098,25910.36
2023-06-12 00:00:00+00:00,25953,25933,26125,25632,362.54518481,-0.0007706238199822757,25916.58
2023-06-11 00:00:00+00:00,25871,25953,26233,25668,531.76963856,0.003169572107765452,25858.12
2023-06-10 00:00:00+00:00,26502,25871,26556,25393,1663.00807269,-0.023809523809523808,26469.58
2023-06-09 00:00:00+00:00,26525,26502,26804,26302,492.15640459,-0.0008671065032987747,26507.91
2023-06-08 00:00:00+00:00,26356,26526,26845,26238,701.8656057,0.006450144179693428,26346.24
2023-06-07 00:00:00+00:00,27234,26360,27393,26157,1787.76485997,-0.03209223764412132,27216.62
2023-06-06 00:00:00+00:00,25742,27233,27365,25331,1692.86934742,0.057920907466397324,25792.62
2023-06-05 00:00:00+00:00,27125,25730,27136,25391,3019.82300761,-0.05142857142857143,27315.45
2023-06-04 00:00:00+00:00,27077,27126,27472,26963,461.47193865,0.0018096539498467334,27066.37
2023-06-03 00:00:00+00:00,27253,27077,27340,26924,442.41082193,-0.006458004623344219,27247.74
2023-06-02 00:00:00+00:00,26832,27254,27301,26511,786.3988059,0.01572748956469887,26824.1
2023-06-01 00:00:00+00:00,27237,26833,27359,26666,834.90414063,-0.014832764254506737,27245.47
2023-05-31 00:00:00+00:00,27720,27220,27856,26858,1342.62204481,-0.018037518037518036,27713.91
2023-05-30 00:00:00+00:00,27771,27723,28069,27600,485.08329197,-0.0017284217349033163,27759.75
2023-05-29 00:00:00+00:00,28097,27772,28475,27550,817.35821036,-0.011567071217567712,28110.31
2023-05-28 00:00:00+00:00,26886,28096,28277,26803,1601.21890667,0.04500483523023135,26848.24
2023-05-27 00:00:00+00:00,26737,26885,26920,26587,236.6939311,0.00553540038149381,26717.99
2023-05-26 00:00:00+00:00,26498,26736,26947,26359,965.08764038,0.008981809947920598,26475.61
2023-05-25 00:00:00+00:00,26344,26498,26644,25886,641.22872488,0.005845733373823261,26338.95
2023-05-24 00:00:00+00:00,27238,26344,27239,26067,924.73898937,-0.0328217930831926,27222.94
2023-05-23 00:00:00+00:00,26870,27243,27543,26829,593.3413026,0.013881652400446596,26869.69
2023-05-22 00:00:00+00:00,26760,26869,27130,26547,544.4815276,0.004073243647234679,26773.83
2023-05-21 00:00:00+00:00,27126,26760,27297,26693,523.51451195,-0.0134925901349259,27093.79
2023-05-20 00:00:00+00:00,26910,27126,27168,26863,184.40894414,0.008026755852842809,26884.37
2023-05-19 00:00:00+00:00,26859,26911,27219,26667,327.36219252,0.001936036337912804,26842.95
2023-05-18 00:00:00+00:00,27431,26860,27506,26413,1587.37005105,-0.020815865261929932,27389.97
2023-05-17 00:00:00+00:00,27058,27425,27532,26612,1877.57161985,0.013563456279104146,27022.71
2023-05-16 00:00:00+00:00,27188,27054,27313,26892,798.73985391,-0.0049286449904369575,27227.79
2023-05-15 00:00:00+00:00,26939,27196,27674,26741,977.0813253,0.009540072014551393,26911.81
2023-05-14 00:00:00+00:00,26796,26937,27205,26603,366.67427275,0.005261979399910435,26798.13
2023-05-13 00:00:00+00:00,26821,26790,27071,26713,349.29437352,-0.0011558107453115097,26787.69
2023-05-12 00:00:00+00:00,27006,26818,27125,25857,1824.92915107,-0.006961415981633711,27024.77
2023-05-11 00:00:00+00:00,27625,27016,27654,26795,1785.36159658,-0.022045248868778282,27639.73
2023-05-10 00:00:00+00:00,27668,27622,28340,26850,1704.38242039,-0.0016625704785311552,27607.39
2023-05-09 00:00:00+00:00,27701,27668,27846,27383,750.77827691,-0.001191292733114328,27696.76
2023-05-08 00:00:00+00:00,28485,27701,28686,27309,1585.79705506,-0.027523257855011408,28611.44
2023-05-07 00:00:00+00:00,28909,28484,29188,28458,639.097333,-0.014701304092151233,28887.74
2023-05-06 00:00:00+00:00,29526,28909,29847,28405,1147.23732946,-0.02089683668631037,29520.32
2023-05-05 00:00:00+00:00,28854,29526,29691,28816,1413.83029846,0.023289665211062592,28846.46
2023-05-04 00:00:00+00:00,29043,28844,29412,28700,805.73839694,-0.006851909238026374,28988.32
2023-05-03 00:00:00+00:00,28680,29037,29282,28129,1030.17289186,0.012447698744769874,28654.39
2023-05-02 00:00:00+00:00,28101,28679,28888,27901,1243.74459575,0.0205686630369026,28125.5
2023-05-01 00:00:00+00:00,29263,28101,29347,27692,1802.40279976,-0.03970884734989577,29362.06
2023-04-30 00:00:00+00:00,29252,29254,29974,29113,1373.60238417,6.837139340899768e-05,29217.94
2023-04-29 00:00:00+00:00,29338,29253,29467,29059,345.32705268,-0.0028972663439907286,29339.99
2023-04-28 00:00:00+00:00,29486,29338,29589,28911,1404.89643671,-0.00501933120803093,29483.52
2023-04-27 00:00:00+00:00,28425,29479,29888,28395,1887.16853223,0.03708003518029903,28352.19
2023-04-26 00:00:00+00:00,28325,28427,30034,27234,3455.87588136,0.0036010591350397175,28351.22
2023-04-25 00:00:00+00:00,27522,28324,28394,27210,977.77922175,0.029140324104352883,27511.64
2023-04-24 00:00:00+00:00,27611,27522,28007,26978,1380.72080045,-0.0032233530114809316,27606.58
2023-04-23 00:00:00+00:00,27827,27612,27827,27333,694.66351379,-0.007726308980486578,27861.64
2023-04-22 00:00:00+00:00,27287,27826,27885,27163,708.31711375,0.019752995932128852,27300.16
2023-04-21 00:00:00+00:00,28251,27287,28381,27155,1372.53717278,-0.03412268592262221,28255.58
2023-04-20 00:00:00+00:00,28809,28248,29098,28012,1545.08936357,-0.019473081328751432,28833.22
2023-04-19 00:00:00+00:00,30392,28818,30412,28582,3764.84774682,-0.05178994472229534,30365.9
